Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-06-20,00,Bundesgebiet,345888,415.95559022760756
2022-06-20,01,Schleswig-Holstein,19829,681.2041052947997
2022-06-20,02,Hamburg,7688,415.01167625202567
2022-06-20,03,Niedersachsen,52451,655.357252854748
2022-06-20,04,Bremen,3632,534.0155558496169
2022-06-20,05,Nordrhein-Westfalen,85229,475.4604735023768
2022-06-20,06,Hessen,35461,563.4853366054605
2022-06-20,07,Rheinland-Pfalz,18020,439.6847445741512
2022-06-20,08,Baden-Württemberg,30514,274.8255590832171
2022-06-20,09,Bayern,46998,357.6662516800565
2022-06-20,10,Saarland,4391,446.24391889763217
2022-06-20,11,Berlin,10776,294.0977400106111
2022-06-20,12,Brandenburg,7123,281.4223702140319
2022-06-20,13,Mecklenburg-Vorpommern,5045,313.20346615974677
2022-06-20,14,Sachsen,9626,237.27236851608146
2022-06-20,15,Sachsen-Anhalt,5559,254.92001592160992
2022-06-20,16,Thüringen,3546,167.24545416385055
