Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-20,00,Bundesgebiet,615416,740.0827016708105
2022-07-20,01,Schleswig-Holstein,17947,616.5500064413621
2022-07-20,02,Hamburg,9661,521.5176644472971
2022-07-20,03,Niedersachsen,73333,916.2706797505717
2022-07-20,04,Bremen,5001,735.3006042962375
2022-07-20,05,Nordrhein-Westfalen,107173,597.8777801765857
2022-07-20,06,Hessen,65511,1040.988350197691
2022-07-20,07,Rheinland-Pfalz,31660,772.4982804227318
2022-07-20,08,Baden-Württemberg,94114,847.6414979208853
2022-07-20,09,Bayern,120072,913.7772282166846
2022-07-20,10,Saarland,11111,1129.176994505031
2022-07-20,11,Berlin,17693,482.8759571276672
2022-07-20,12,Brandenburg,12488,493.38797686829014
2022-07-20,13,Mecklenburg-Vorpommern,9549,592.8205943229776
2022-07-20,14,Sachsen,20782,512.2578809995018
2022-07-20,15,Sachsen-Anhalt,10585,485.39815947656786
2022-07-20,16,Thüringen,8736,412.02940991974015
