Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-06-14,00,Bundesgebiet,371981,447.334329055809
2022-06-14,01,Schleswig-Holstein,20055,688.9680937862327
2022-06-14,02,Hamburg,9297,501.8683082876018
2022-06-14,03,Niedersachsen,51457,642.9375638242697
2022-06-14,04,Bremen,3468,509.9025186361431
2022-06-14,05,Nordrhein-Westfalen,91585,510.9182023221577
2022-06-14,06,Hessen,40307,640.4896495461577
2022-06-14,07,Rheinland-Pfalz,19348,472.0877046626347
2022-06-14,08,Baden-Württemberg,35229,317.2913948005065
2022-06-14,09,Bayern,55968,425.9301411555684
2022-06-14,10,Saarland,5220,530.492656945033
2022-06-14,11,Berlin,10727,292.76043588472766
2022-06-14,12,Brandenburg,6451,254.87234455295803
2022-06-14,13,Mecklenburg-Vorpommern,5235,324.9990377296877
2022-06-14,14,Sachsen,9039,222.80333877174948
2022-06-14,15,Sachsen-Anhalt,5332,244.51043800935852
2022-06-14,16,Thüringen,3263,153.89788971704579
