Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-11-09,00,Bundesgebiet,244841,294.1487983174431
2022-11-09,01,Schleswig-Holstein,9630,329.56822455813733
2022-11-09,02,Hamburg,4636,250.06270446374873
2022-11-09,03,Niedersachsen,32997,411.0735339130994
2022-11-09,04,Bremen,2686,397.0653236023256
2022-11-09,05,Nordrhein-Westfalen,67222,375.0266881961212
2022-11-09,06,Hessen,16638,264.30429020287
2022-11-09,07,Rheinland-Pfalz,11440,278.58375228449637
2022-11-09,08,Baden-Württemberg,24438,219.6744848058931
2022-11-09,09,Bayern,29060,220.53596614522485
2022-11-09,10,Saarland,3135,319.1333417485453
2022-11-09,11,Berlin,7075,192.38759669686132
2022-11-09,12,Brandenburg,8911,351.1214925283742
2022-11-09,13,Mecklenburg-Vorpommern,7204,447.13125946523
2022-11-09,14,Sachsen,9031,223.37362187800053
2022-11-09,15,Sachsen-Anhalt,6518,300.472097998712
2022-11-09,16,Thüringen,4220,200.107830617731
