Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-04-06,00,Bundesgebiet,17442,20.95459232829813
2023-04-06,01,Schleswig-Holstein,684,23.408584174222835
2023-04-06,02,Hamburg,391,21.090275549034892
2023-04-06,03,Niedersachsen,2010,25.04039164667484
2023-04-06,04,Bremen,190,28.0872715876552
2023-04-06,05,Nordrhein-Westfalen,3476,19.392353220221317
2023-04-06,06,Hessen,1168,18.554358153441047
2023-04-06,07,Rheinland-Pfalz,621,15.12242221754128
2023-04-06,08,Baden-Württemberg,1472,13.231886473290556
2023-04-06,09,Bayern,2523,19.147014541789478
2023-04-06,10,Saarland,258,26.26360515825349
2023-04-06,11,Berlin,976,26.539970936556415
2023-04-06,12,Brandenburg,725,28.567285611387195
2023-04-06,13,Mecklenburg-Vorpommern,706,43.81935996424936
2023-04-06,14,Sachsen,1188,29.384106166655375
2023-04-06,15,Sachsen-Anhalt,573,26.414622913970845
2023-04-06,16,Thüringen,481,22.80849917704469
