Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-08-19,00,Bundesgebiet,3655,4.391069542479627
2023-08-19,01,Schleswig-Holstein,169,5.783699890999502
2023-08-19,02,Hamburg,134,7.2278693697459735
2023-08-19,03,Niedersachsen,298,3.712456074979653
2023-08-19,04,Bremen,21,3.1043826491618907
2023-08-19,05,Nordrhein-Westfalen,1085,6.053136721501763
2023-08-19,06,Hessen,268,4.257335603700514
2023-08-19,07,Rheinland-Pfalz,140,3.409241723761319
2023-08-19,08,Baden-Württemberg,360,3.2360591918373647
2023-08-19,09,Bayern,489,3.711014709050755
2023-08-19,10,Saarland,59,6.00601823386417
2023-08-19,11,Berlin,167,4.541163059841108
2023-08-19,12,Brandenburg,80,3.1522522053944493
2023-08-19,13,Mecklenburg-Vorpommern,49,3.041287023014474
2023-08-19,14,Sachsen,152,3.7595826071814953
2023-08-19,15,Sachsen-Anhalt,103,4.748178289945894
2023-08-19,16,Thüringen,81,3.840932293847443
