Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-06-16,00,Bundesgebiet,2031,2.4400170289401157
2023-06-16,01,Schleswig-Holstein,153,5.236130670549845
2023-06-16,02,Hamburg,84,4.530903187004938
2023-06-16,03,Niedersachsen,135,1.6818173494035342
2023-06-16,04,Bremen,7,1.0347942163872967
2023-06-16,05,Nordrhein-Westfalen,416,2.3208339872301686
2023-06-16,06,Hessen,171,2.7164342844507012
2023-06-16,07,Rheinland-Pfalz,82,1.9968415810602012
2023-06-16,08,Baden-Württemberg,232,2.085460368072968
2023-06-16,09,Bayern,279,2.1173274106854
2023-06-16,10,Saarland,33,3.3592983341952136
2023-06-16,11,Berlin,130,3.535037112451162
2023-06-16,12,Brandenburg,47,1.8519481706692387
2023-06-16,13,Mecklenburg-Vorpommern,70,4.344695747163534
2023-06-16,14,Sachsen,82,2.028195880190017
2023-06-16,15,Sachsen-Anhalt,53,2.443237372496431
2023-06-16,16,Thüringen,57,2.702878280855608
