Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-06-27,00,Bundesgebiet,492209,591.9172827919456
2022-06-27,01,Schleswig-Holstein,24744,850.0536780177781
2022-06-27,02,Hamburg,11336,611.9370918305103
2022-06-27,03,Niedersachsen,66088,825.7468899861695
2022-06-27,04,Bremen,5229,768.8236072515548
2022-06-27,05,Nordrhein-Westfalen,126763,707.1630079266656
2022-06-27,06,Hessen,45319,720.1317495170149
2022-06-27,07,Rheinland-Pfalz,25191,614.6558490880934
2022-06-27,08,Baden-Württemberg,51576,464.52130285364115
2022-06-27,09,Bayern,70557,536.9559921654059
2022-06-27,10,Saarland,8034,816.4708823556313
2022-06-27,11,Berlin,15239,415.9015831497497
2022-06-27,12,Brandenburg,9532,376.599471132971
2022-06-27,13,Mecklenburg-Vorpommern,8222,510.4378392002851
2022-06-27,14,Sachsen,12412,305.9447992958241
2022-06-27,15,Sachsen-Anhalt,7492,343.56192827571533
2022-06-27,16,Thüringen,4475,211.06131059876796
