Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-08-26,00,Bundesgebiet,2628,3.157245077328717
2023-08-26,01,Schleswig-Holstein,136,4.6543383738220845
2023-08-26,02,Hamburg,91,4.908478452588683
2023-08-26,03,Niedersachsen,262,3.263971448472044
2023-08-26,04,Bremen,22,3.252210394360076
2023-08-26,05,Nordrhein-Westfalen,848,4.730930820123036
2023-08-26,06,Hessen,189,3.002374735445512
2023-08-26,07,Rheinland-Pfalz,113,2.7517451056073505
2023-08-26,08,Baden-Württemberg,273,2.454011553810001
2023-08-26,09,Bayern,214,1.6240432469056474
2023-08-26,10,Saarland,41,4.173673687939508
2023-08-26,11,Berlin,85,2.311370419679606
2023-08-26,12,Brandenburg,64,2.5218017643155592
2023-08-26,13,Mecklenburg-Vorpommern,39,2.420616201991112
2023-08-26,14,Sachsen,121,2.9928256280852694
2023-08-26,15,Sachsen-Anhalt,68,3.1347196477312695
2023-08-26,16,Thüringen,62,2.9399728668955736
