Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-10-07,00,Bundesgebiet,480707,577.5151481687426
2022-10-07,01,Schleswig-Holstein,14342,490.82735998056125
2022-10-07,02,Hamburg,4383,236.4160555790791
2022-10-07,03,Niedersachsen,48935,609.6276443930515
2022-10-07,04,Bremen,3810,563.2237092050858
2022-10-07,05,Nordrhein-Westfalen,83341,464.9534262734363
2022-10-07,06,Hessen,45496,722.7303754699948
2022-10-07,07,Rheinland-Pfalz,25901,630.7340706224423
2022-10-07,08,Baden-Württemberg,59729,536.9071651923721
2022-10-07,09,Bayern,107794,818.0472792380717
2022-10-07,10,Saarland,10996,1119.3589237215324
2022-10-07,11,Berlin,12113,329.38388110093024
2022-10-07,12,Brandenburg,13868,546.4429198051278
2022-10-07,13,Mecklenburg-Vorpommern,9555,593.0509694878224
2022-10-07,14,Sachsen,20391,504.3529535726176
2022-10-07,15,Sachsen-Anhalt,11173,515.062097413257
2022-10-07,16,Thüringen,8880,421.0799848069789
