Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-08-29,00,Bundesgebiet,4379,5.260873741865469
2023-08-29,01,Schleswig-Holstein,216,7.392184476070369
2023-08-29,02,Hamburg,169,9.115745697664698
2023-08-29,03,Niedersachsen,426,5.3070680803400405
2023-08-29,04,Bremen,33,4.8783155915401135
2023-08-29,05,Nordrhein-Westfalen,1230,6.86208126031997
2023-08-29,06,Hessen,296,4.702131860803553
2023-08-29,07,Rheinland-Pfalz,198,4.8216418664624365
2023-08-29,08,Baden-Württemberg,369,3.316960671633298
2023-08-29,09,Bayern,582,4.416790512612555
2023-08-29,10,Saarland,51,5.191642880119876
2023-08-29,11,Berlin,173,4.704318618877315
2023-08-29,12,Brandenburg,116,4.570765697821952
2023-08-29,13,Mecklenburg-Vorpommern,49,3.041287023014474
2023-08-29,14,Sachsen,267,6.604003658667494
2023-08-29,15,Sachsen-Anhalt,110,5.070870018388819
2023-08-29,16,Thüringen,94,4.457378217551353
