Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-17,00,Bundesgebiet,39147,47.03069750463747
2023-03-17,01,Schleswig-Holstein,1140,39.01430695703806
2023-03-17,02,Hamburg,575,31.0151111015219
2023-03-17,03,Niedersachsen,4084,50.878089296029884
2023-03-17,04,Bremen,390,57.65282062729226
2023-03-17,05,Nordrhein-Westfalen,9529,53.161603519991054
2023-03-17,06,Hessen,3031,48.14919483140395
2023-03-17,07,Rheinland-Pfalz,2039,49.65317053392378
2023-03-17,08,Baden-Württemberg,3360,30.203219123815398
2023-03-17,09,Bayern,5727,43.462129322563754
2023-03-17,10,Saarland,812,82.65909840504587
2023-03-17,11,Berlin,1918,52.155393705240996
2023-03-17,12,Brandenburg,1255,49.45095647212542
2023-03-17,13,Mecklenburg-Vorpommern,1070,66.41177784949974
2023-03-17,14,Sachsen,2062,51.001706157948966
2023-03-17,15,Sachsen-Anhalt,1109,51.12358954902909
2023-03-17,16,Thüringen,1046,49.6001873995608
