Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-16,00,Bundesgebiet,85608,102.8483396422971
2023-02-16,01,Schleswig-Holstein,1704,58.316121977888464
2023-02-16,02,Hamburg,732,39.48358491532875
2023-02-16,03,Niedersachsen,8562,106.6645936710597
2023-02-16,04,Bremen,597,88.2531638833166
2023-02-16,05,Nordrhein-Westfalen,23039,128.53291882643236
2023-02-16,06,Hessen,8222,130.61124378218517
2023-02-16,07,Rheinland-Pfalz,5099,124.16945392470689
2023-02-16,08,Baden-Württemberg,10165,91.37372690285224
2023-02-16,09,Bayern,16694,126.69055123291065
2023-02-16,10,Saarland,1456,148.21631438146156
2023-02-16,11,Berlin,2472,67.22009032291749
2023-02-16,12,Brandenburg,1722,67.85222872111552
2023-02-16,13,Mecklenburg-Vorpommern,978,60.701606296084805
2023-02-16,14,Sachsen,1911,47.26685764686735
2023-02-16,15,Sachsen-Anhalt,1333,61.44972485920268
2023-02-16,16,Thüringen,922,43.72024166576966
