Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-10-04,00,Bundesgebiet,5940,7.136238873414223
2023-10-04,01,Schleswig-Holstein,221,7.563299857460888
2023-10-04,02,Hamburg,145,7.821201929949
2023-10-04,03,Niedersachsen,413,5.145115298545627
2023-10-04,04,Bremen,45,6.652248533918336
2023-10-04,05,Nordrhein-Westfalen,862,4.809035810077898
2023-10-04,06,Hessen,564,8.959467464504067
2023-10-04,07,Rheinland-Pfalz,381,9.278007833950447
2023-10-04,08,Baden-Württemberg,744,6.687855663130553
2023-10-04,09,Bayern,1266,9.607657713002569
2023-10-04,10,Saarland,97,9.874301164149568
2023-10-04,11,Berlin,336,9.13671130602762
2023-10-04,12,Brandenburg,174,6.856148546732927
2023-10-04,13,Mecklenburg-Vorpommern,91,5.648104471312594
2023-10-04,14,Sachsen,320,7.914910751961043
2023-10-04,15,Sachsen-Anhalt,162,7.4680085725362595
2023-10-04,16,Thüringen,119,5.642851147751181
