Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-16,00,Bundesgebiet,39429,47.369488643072295
2023-03-16,01,Schleswig-Holstein,972,33.26483014231666
2023-03-16,02,Hamburg,540,29.127234773603174
2023-03-16,03,Niedersachsen,3989,49.69458819830147
2023-03-16,04,Bremen,358,52.92233278095033
2023-03-16,05,Nordrhein-Westfalen,9782,54.57307226703247
2023-03-16,06,Hessen,3108,49.3723845384373
2023-03-16,07,Rheinland-Pfalz,2049,49.89668779990673
2023-03-16,08,Baden-Württemberg,3662,32.91791322363452
2023-03-16,09,Bayern,5986,45.42767699054769
2023-03-16,10,Saarland,864,87.95253820438379
2023-03-16,11,Berlin,1735,47.17914915463666
2023-03-16,12,Brandenburg,1248,49.17513440415341
2023-03-16,13,Mecklenburg-Vorpommern,1082,67.15658283472777
2023-03-16,14,Sachsen,1895,46.871112109269305
2023-03-16,15,Sachsen-Anhalt,1094,50.432107273794244
2023-03-16,16,Thüringen,1065,50.501146826512674
