Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-09-21,00,Bundesgebiet,7073,8.497410362232122
2023-09-21,01,Schleswig-Holstein,269,9.206007518809859
2023-09-21,02,Hamburg,251,13.538770237359993
2023-09-21,03,Niedersachsen,510,6.3535322088577955
2023-09-21,04,Bremen,46,6.800076279116522
2023-09-21,05,Nordrhein-Westfalen,1252,6.984817673106182
2023-09-21,06,Hessen,632,10.039686946040018
2023-09-21,07,Rheinland-Pfalz,376,9.156249200958971
2023-09-21,08,Baden-Württemberg,664,5.968731398277805
2023-09-21,09,Bayern,1434,10.882607551694852
2023-09-21,10,Saarland,104,10.586879598675827
2023-09-21,11,Berlin,359,9.762140948999747
2023-09-21,12,Brandenburg,289,11.387511091987447
2023-09-21,13,Mecklenburg-Vorpommern,166,10.30313562898781
2023-09-21,14,Sachsen,396,9.79470205555179
2023-09-21,15,Sachsen-Anhalt,220,10.141740036777637
2023-09-21,16,Thüringen,105,4.9789863068392775
