Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-12-24,00,Bundesgebiet,216884,260.5616215187829
2022-12-24,01,Schleswig-Holstein,9453,323.51074005691294
2022-12-24,02,Hamburg,4260,229.78151876953615
2022-12-24,03,Niedersachsen,38392,478.2839383577813
2022-12-24,04,Bremen,2370,350.3517561196991
2022-12-24,05,Nordrhein-Westfalen,64899,362.0668387914681
2022-12-24,06,Hessen,15420,244.9556530188878
2022-12-24,07,Rheinland-Pfalz,8884,216.340739099254
2022-12-24,08,Baden-Württemberg,16886,151.78915420379371
2022-12-24,09,Bayern,17728,134.53756393057625
2022-12-24,10,Saarland,2504,254.89948572196408
2022-12-24,11,Berlin,9633,261.9462500326311
2022-12-24,12,Brandenburg,7373,290.51944387966597
2022-12-24,13,Mecklenburg-Vorpommern,5823,361.4166190819037
2022-12-24,14,Sachsen,6411,158.57029009631952
2022-12-24,15,Sachsen-Anhalt,4371,201.49793500343205
2022-12-24,16,Thüringen,2477,117.45665792419896
