Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-26,00,Bundesgebiet,244354,293.56372284078435
2022-09-26,01,Schleswig-Holstein,7576,259.27402588291255
2022-09-26,02,Hamburg,2532,136.574367494006
2022-09-26,03,Niedersachsen,26249,327.0075822555064
2022-09-26,04,Bremen,2131,315.0209250173328
2022-09-26,05,Nordrhein-Westfalen,41463,231.31908560703002
2022-09-26,06,Hessen,24580,390.46757141402475
2022-09-26,07,Rheinland-Pfalz,17278,420.7491321653434
2022-09-26,08,Baden-Württemberg,25539,229.57143250092903
2022-09-26,09,Bayern,46368,351.8861554790704
2022-09-26,10,Saarland,4863,495.03841815731283
2022-09-26,11,Berlin,8109,220.50473803743438
2022-09-26,12,Brandenburg,8518,335.636053569374
2022-09-26,13,Mecklenburg-Vorpommern,6029,374.20243799498496
2022-09-26,14,Sachsen,12516,309.5719467860763
2022-09-26,15,Sachsen-Anhalt,5902,272.07522589573466
2022-09-26,16,Thüringen,4701,222.9163297947757
