Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-06-07,00,Bundesgebiet,2663,3.199293622879137
2023-06-07,01,Schleswig-Holstein,150,5.133461441715534
2023-06-07,02,Hamburg,79,4.2612065687308345
2023-06-07,03,Niedersachsen,309,3.8494930441903117
2023-06-07,04,Bremen,17,2.51307166836915
2023-06-07,05,Nordrhein-Westfalen,520,2.901042484037711
2023-06-07,06,Hessen,248,3.9396239914840576
2023-06-07,07,Rheinland-Pfalz,106,2.5812830194192844
2023-06-07,08,Baden-Württemberg,233,2.0944494213836276
2023-06-07,09,Bayern,349,2.6485565101405184
2023-06-07,10,Saarland,44,4.479064445593618
2023-06-07,11,Berlin,132,3.5894222987965643
2023-06-07,12,Brandenburg,100,3.9403152567430615
2023-06-07,13,Mecklenburg-Vorpommern,67,4.158494500856525
2023-06-07,14,Sachsen,140,3.462773453982956
2023-06-07,15,Sachsen-Anhalt,92,4.241091288107012
2023-06-07,16,Thüringen,77,3.65125662501547
