Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-15,00,Bundesgebiet,40046,48.110744431775416
2023-03-15,01,Schleswig-Holstein,1014,34.702199345997016
2023-03-15,02,Hamburg,473,25.51330008873019
2023-03-15,03,Niedersachsen,3998,49.80670935492837
2023-03-15,04,Bremen,347,51.29622758377029
2023-03-15,05,Nordrhein-Westfalen,10165,56.70980163508334
2023-03-15,06,Hessen,3200,50.83385795463301
2023-03-15,07,Rheinland-Pfalz,2189,53.30592952366805
2023-03-15,08,Baden-Württemberg,3871,34.79662536556233
2023-03-15,09,Bayern,6184,46.930296443292164
2023-03-15,10,Saarland,908,92.4316026499774
2023-03-15,11,Berlin,1735,47.17914915463666
2023-03-15,12,Brandenburg,1165,45.90467274105667
2023-03-15,13,Mecklenburg-Vorpommern,845,52.446684376474096
2023-03-15,14,Sachsen,1741,43.062061309888044
2023-03-15,15,Sachsen-Anhalt,1128,51.99946709765989
2023-03-15,16,Thüringen,1083,51.35468733625655
