Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-06-17,00,Bundesgebiet,1900,2.2826353298799704
2023-06-17,01,Schleswig-Holstein,147,5.030792212881224
2023-06-17,02,Hamburg,77,4.153327921421194
2023-06-17,03,Niedersachsen,142,1.7690226934466806
2023-06-17,04,Bremen,7,1.0347942163872967
2023-06-17,05,Nordrhein-Westfalen,383,2.1367293680508523
2023-06-17,06,Hessen,151,2.398722672234245
2023-06-17,07,Rheinland-Pfalz,77,1.8750829480687252
2023-06-17,08,Baden-Württemberg,183,1.6449967558506604
2023-06-17,09,Bayern,257,1.9503696937137918
2023-06-17,10,Saarland,28,2.85031373810503
2023-06-17,11,Berlin,145,3.9429260100416808
2023-06-17,12,Brandenburg,50,1.9701576283715307
2023-06-17,13,Mecklenburg-Vorpommern,66,4.09642741875419
2023-06-17,14,Sachsen,75,1.8550572074908696
2023-06-17,15,Sachsen-Anhalt,59,2.7198302825903666
2023-06-17,16,Thüringen,53,2.5132026120236355
