Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-09-24,00,Bundesgebiet,7450,8.950333267160936
2023-09-24,01,Schleswig-Holstein,284,9.719353662981412
2023-09-24,02,Hamburg,272,14.671496034111229
2023-09-24,03,Niedersachsen,510,6.3535322088577955
2023-09-24,04,Bremen,52,7.6870427503056336
2023-09-24,05,Nordrhein-Westfalen,1341,7.481342252104943
2023-09-24,06,Hessen,595,9.451920463439574
2023-09-24,07,Rheinland-Pfalz,412,10.032911358497596
2023-09-24,08,Baden-Württemberg,751,6.750779036305169
2023-09-24,09,Bayern,1417,10.753594770398609
2023-09-24,10,Saarland,92,9.365316568059384
2023-09-24,11,Berlin,378,10.278800219281072
2023-09-24,12,Brandenburg,285,11.229898481717726
2023-09-24,13,Mecklenburg-Vorpommern,191,11.854812681546214
2023-09-24,14,Sachsen,455,11.254013725444608
2023-09-24,15,Sachsen-Anhalt,277,12.769372682670024
2023-09-24,16,Thüringen,138,6.543810574703051
