Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-21,00,Bundesgebiet,615623,740.3316342940212
2022-07-21,01,Schleswig-Holstein,17807,611.740456048439
2022-07-21,02,Hamburg,8925,481.7870981463747
2022-07-21,03,Niedersachsen,73567,919.1944294820927
2022-07-21,04,Bremen,4652,683.9868848602473
2022-07-21,05,Nordrhein-Westfalen,102527,571.9594969643922
2022-07-21,06,Hessen,67536,1073.166173908981
2022-07-21,07,Rheinland-Pfalz,31011,756.662797668646
2022-07-21,08,Baden-Württemberg,91723,826.1068609749598
2022-07-21,09,Bayern,125217,952.9319340529732
2022-07-21,10,Saarland,11023,1120.2338232768388
2022-07-21,11,Berlin,17182,468.9297855291685
2022-07-21,12,Brandenburg,12710,502.1589674884664
2022-07-21,13,Mecklenburg-Vorpommern,9559,593.4414138792903
2022-07-21,14,Sachsen,22358,551.1048841972313
2022-07-21,15,Sachsen-Anhalt,10788,494.7071652747486
2022-07-21,16,Thüringen,9038,426.2731006014894
