Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-08-23,00,Bundesgebiet,239907,288.50569486288805
2022-08-23,01,Schleswig-Holstein,9144,314.13234852063385
2022-08-23,02,Hamburg,4199,226.6693585564849
2022-08-23,03,Niedersachsen,26284,328.40956386025425
2022-08-23,04,Bremen,2090,307.29419375707585
2022-08-23,05,Nordrhein-Westfalen,65420,364.9535272797462
2022-08-23,06,Hessen,20624,327.72120307241806
2022-08-23,07,Rheinland-Pfalz,10697,261.0048675199609
2022-08-23,08,Baden-Württemberg,22163,199.61194422105723
2022-08-23,09,Bayern,35719,271.830308603769
2022-08-23,10,Saarland,3836,389.84096399255685
2022-08-23,11,Berlin,6348,173.2491141042464
2022-08-23,12,Brandenburg,7539,297.8581003851729
2022-08-23,13,Mecklenburg-Vorpommern,6018,373.6092089889705
2022-08-23,14,Sachsen,10162,250.48429346150215
2022-08-23,15,Sachsen-Anhalt,5728,262.6698778915239
2022-08-23,16,Thüringen,3936,185.63962424955324
