Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-08-25,00,Bundesgebiet,225625,271.33054643440636
2022-08-25,01,Schleswig-Holstein,8606,295.64993343925795
2022-08-25,02,Hamburg,3584,193.4705837262305
2022-08-25,03,Niedersachsen,25293,316.02735880069287
2022-08-25,04,Bremen,1841,270.6835457927161
2022-08-25,05,Nordrhein-Westfalen,62794,350.3040628554629
2022-08-25,06,Hessen,18597,295.51159879449955
2022-08-25,07,Rheinland-Pfalz,9905,241.6802105997207
2022-08-25,08,Baden-Württemberg,20738,186.7776248367227
2022-08-25,09,Bayern,31077,236.50355554408944
2022-08-25,10,Saarland,3117,316.7711899803962
2022-08-25,11,Berlin,8295,226.38648416741086
2022-08-25,12,Brandenburg,7683,303.54739159826016
2022-08-25,13,Mecklenburg-Vorpommern,5460,338.967477746723
2022-08-25,14,Sachsen,9749,240.30420950169102
2022-08-25,15,Sachsen-Anhalt,5063,232.17485889748352
2022-08-25,16,Thüringen,3823,180.31003137856757
