Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-04-13,00,Bundesgebiet,10180,12.230119820093735
2023-04-13,01,Schleswig-Holstein,464,15.879507393040052
2023-04-13,02,Hamburg,240,12.945437677156965
2023-04-13,03,Niedersachsen,1043,12.993596262428786
2023-04-13,04,Bremen,32,4.730487846341928
2023-04-13,05,Nordrhein-Westfalen,1953,10.895646098703173
2023-04-13,06,Hessen,663,10.532139944975526
2023-04-13,07,Rheinland-Pfalz,401,9.765042365916349
2023-04-13,08,Baden-Württemberg,950,8.539600645126377
2023-04-13,09,Bayern,1388,10.533514143481488
2023-04-13,10,Saarland,146,14.86235020583337
2023-04-13,11,Berlin,634,17.240104071492592
2023-04-13,12,Brandenburg,459,18.08604702845065
2023-04-13,13,Mecklenburg-Vorpommern,441,27.371583207130264
2023-04-13,14,Sachsen,696,17.21493088551527
2023-04-13,15,Sachsen-Anhalt,392,18.07073679280379
2023-04-13,16,Thüringen,278,13.18245898382209
