Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-22,00,Bundesgebiet,34216,41.106658130091084
2023-03-22,01,Schleswig-Holstein,1049,35.90000701573064
2023-03-22,02,Hamburg,610,32.90298742944062
2023-03-22,03,Niedersachsen,3904,48.635666163491834
2023-03-22,04,Bremen,341,50.40926111258118
2023-03-22,05,Nordrhein-Westfalen,8121,45.30647310167356
2023-03-22,06,Hessen,2507,39.82515059133279
2023-03-22,07,Rheinland-Pfalz,1561,38.013045219938704
2023-03-22,08,Baden-Württemberg,2877,25.861506374766936
2023-03-22,09,Bayern,4990,37.86904580401486
2023-03-22,10,Saarland,667,67.89854511843053
2023-03-22,11,Berlin,1896,51.55715665544156
2023-03-22,12,Brandenburg,1312,51.69693616846896
2023-03-22,13,Mecklenburg-Vorpommern,1002,62.19121626654088
2023-03-22,14,Sachsen,1402,34.677202732029315
2023-03-22,15,Sachsen-Anhalt,1080,49.7867238169084
2023-03-22,16,Thüringen,897,42.534768735569834
