Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-10,00,Bundesgebiet,559528,672.87329855003
2022-07-10,01,Schleswig-Holstein,23020,790.8275003220682
2022-07-10,02,Hamburg,11439,617.4972118427318
2022-07-10,03,Niedersachsen,70000,874.6259880618551
2022-07-10,04,Bremen,5183,762.0601943746049
2022-07-10,05,Nordrhein-Westfalen,113397,632.5991307389388
2022-07-10,06,Hessen,53917,856.7564054526553
2022-07-10,07,Rheinland-Pfalz,27558,672.4102214747202
2022-07-10,08,Baden-Württemberg,76888,692.494841279098
2022-07-10,09,Bayern,96581,735.0049843293659
2022-07-10,10,Saarland,10134,1029.8874684829434
2022-07-10,11,Berlin,18527,505.6374191886221
2022-07-10,12,Brandenburg,12645,499.5908846492256
2022-07-10,13,Mecklenburg-Vorpommern,8966,556.6268141899484
2022-07-10,14,Sachsen,16943,417.62993348929643
2022-07-10,15,Sachsen-Anhalt,7882,361.4462251293631
2022-07-10,16,Thüringen,6448,304.11694541695107
