Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-23,00,Bundesgebiet,56144,67.4506726109374
2023-01-23,01,Schleswig-Holstein,1451,49.65768367952827
2023-01-23,02,Hamburg,736,39.69934220994803
2023-01-23,03,Niedersachsen,8279,103.13900619045822
2023-01-23,04,Bremen,526,77.75739397424545
2023-01-23,05,Nordrhein-Westfalen,14684,81.92097660694184
2023-01-23,06,Hessen,5016,79.68207234388723
2023-01-23,07,Rheinland-Pfalz,2771,67.47863440387582
2023-01-23,08,Baden-Württemberg,5138,46.185755910167714
2023-01-23,09,Bayern,8466,64.24836508552903
2023-01-23,10,Saarland,766,77.97644012101617
2023-01-23,11,Berlin,2296,62.43419392452206
2023-01-23,12,Brandenburg,1444,56.898152307369806
2023-01-23,13,Mecklenburg-Vorpommern,1255,77.89418803843193
2023-01-23,14,Sachsen,1599,39.549819663705335
2023-01-23,15,Sachsen-Anhalt,1032,47.57398053615692
2023-01-23,16,Thüringen,685,32.48195828747529
