Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-27,00,Bundesgebiet,65326,78.48180818933629
2023-01-27,01,Schleswig-Holstein,1385,47.39896064517343
2023-01-27,02,Hamburg,777,41.910854479795674
2023-01-27,03,Niedersachsen,10233,127.48175508478789
2023-01-27,04,Bremen,524,77.46173848384909
2023-01-27,05,Nordrhein-Westfalen,19070,106.39015417422914
2023-01-27,06,Hessen,5395,85.70270739538908
2023-01-27,07,Rheinland-Pfalz,2739,66.69937915273037
2023-01-27,08,Baden-Württemberg,5756,51.740990856155186
2023-01-27,09,Bayern,10425,79.11519088313726
2023-01-27,10,Saarland,732,74.51534486760293
2023-01-27,11,Berlin,2135,58.05618642371716
2023-01-27,12,Brandenburg,1438,56.66173339196523
2023-01-27,13,Mecklenburg-Vorpommern,1209,75.03910226172448
2023-01-27,14,Sachsen,1622,40.118703874002534
2023-01-27,15,Sachsen-Anhalt,1205,55.549076110532056
2023-01-27,16,Thüringen,681,32.29228261864332
