Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-10-08,00,Bundesgebiet,529162,635.7283560157605
2022-10-08,01,Schleswig-Holstein,15567,532.7506284212382
2022-10-08,02,Hamburg,4909,264.7881398215148
2022-10-08,03,Niedersachsen,55710,694.0299595205252
2022-10-08,04,Bremen,4352,643.3463471025024
2022-10-08,05,Nordrhein-Westfalen,90917,507.2193836947242
2022-10-08,06,Hessen,49999,794.26314496053
2022-10-08,07,Rheinland-Pfalz,30647,746.307365057951
2022-10-08,08,Baden-Württemberg,66776,600.2530238725884
2022-10-08,09,Bayern,113961,864.8485629000677
2022-10-08,10,Saarland,12323,1254.4434355238673
2022-10-08,11,Berlin,13084,355.7878890716231
2022-10-08,12,Brandenburg,15184,598.2974685838665
2022-10-08,13,Mecklenburg-Vorpommern,10313,640.0978177213933
2022-10-08,14,Sachsen,22196,548.9979970328978
2022-10-08,15,Sachsen-Anhalt,12758,588.128724496405
2022-10-08,16,Thüringen,10466,496.286387498856
