Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-05-26,00,Bundesgebiet,4144,4.9785477931697875
2023-05-26,01,Schleswig-Holstein,223,7.631746010017094
2023-05-26,02,Hamburg,130,7.01211207512669
2023-05-26,03,Niedersachsen,465,5.792926425723285
2023-05-26,04,Bremen,16,2.365243923170964
2023-05-26,05,Nordrhein-Westfalen,769,4.290195519663461
2023-05-26,06,Hessen,299,4.749788602636022
2023-05-26,07,Rheinland-Pfalz,155,3.774517622735746
2023-05-26,08,Baden-Württemberg,386,3.4697745779145075
2023-05-26,09,Bayern,626,4.750705946555772
2023-05-26,10,Saarland,53,5.3952367185559496
2023-05-26,11,Berlin,269,7.314807563456636
2023-05-26,12,Brandenburg,167,6.580326478760912
2023-05-26,13,Mecklenburg-Vorpommern,136,8.441123165917723
2023-05-26,14,Sachsen,196,4.847882835576138
2023-05-26,15,Sachsen-Anhalt,147,6.776526297301421
2023-05-26,16,Thüringen,107,5.0738241412552645
