Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-01,00,Bundesgebiet,136797,164.34613959031068
2023-01-01,01,Schleswig-Holstein,6170,211.15638063589898
2023-01-01,02,Hamburg,2458,132.58285754354927
2023-01-01,03,Niedersachsen,21553,268.5052543088472
2023-01-01,04,Bremen,1994,294.76852392518146
2023-01-01,05,Nordrhein-Westfalen,39029,217.73997521059195
2023-01-01,06,Hessen,11119,176.63177081173887
2023-01-01,07,Rheinland-Pfalz,4931,120.0783638561933
2023-01-01,08,Baden-Württemberg,11891,106.88883291705028
2023-01-01,09,Bayern,13440,101.99598709538273
2023-01-01,10,Saarland,1950,198.5039924751717
2023-01-01,11,Berlin,6795,184.77367060850497
2023-01-01,12,Brandenburg,4451,175.38343207763367
2023-01-01,13,Mecklenburg-Vorpommern,3580,222.20015392636364
2023-01-01,14,Sachsen,3344,82.7108173579929
2023-01-01,15,Sachsen-Anhalt,2654,122.34626389821749
2023-01-01,16,Thüringen,1438,68.18840294509411
