Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-04-07,00,Bundesgebiet,16447,19.75921224765046
2023-04-07,01,Schleswig-Holstein,661,22.621453419826455
2023-04-07,02,Hamburg,431,23.247848495227718
2023-04-07,03,Niedersachsen,1913,23.831974736362675
2023-04-07,04,Bremen,178,26.31333864527698
2023-04-07,05,Nordrhein-Westfalen,3220,17.964147689618134
2023-04-07,06,Hessen,1063,16.88637218930465
2023-04-07,07,Rheinland-Pfalz,589,14.343166966395833
2023-04-07,08,Baden-Württemberg,1364,12.261068715739349
2023-04-07,09,Bayern,2388,18.12250127855461
2023-04-07,10,Saarland,241,24.533057531546863
2023-04-07,11,Berlin,943,25.642615361857274
2023-04-07,12,Brandenburg,680,26.794143745852818
2023-04-07,13,Mecklenburg-Vorpommern,670,41.584945008565256
2023-04-07,14,Sachsen,1116,27.60325124746414
2023-04-07,15,Sachsen-Anhalt,554,25.53874536534005
2023-04-07,16,Thüringen,436,20.674647902685003
