Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-10,00,Bundesgebiet,113707,136.6061133971904
2023-01-10,01,Schleswig-Holstein,3573,122.27905154166402
2023-01-10,02,Hamburg,2277,122.81983996202672
2023-01-10,03,Niedersachsen,18004,224.2921448789721
2023-01-10,04,Bremen,1331,196.75872885878456
2023-01-10,05,Nordrhein-Westfalen,32065,178.88832163590232
2023-01-10,06,Hessen,9865,156.71125272576705
2023-01-10,07,Rheinland-Pfalz,6687,162.8399957627996
2023-01-10,08,Baden-Württemberg,8677,77.99801557659113
2023-01-10,09,Bayern,10937,83.0007522962947
2023-01-10,10,Saarland,1662,169.18647974037714
2023-01-10,11,Berlin,4796,130.41567685627518
2023-01-10,12,Brandenburg,3686,145.24002036354926
2023-01-10,13,Mecklenburg-Vorpommern,2909,180.553141835696
2023-01-10,14,Sachsen,3683,91.09567593585163
2023-01-10,15,Sachsen-Anhalt,1988,91.64445087779065
2023-01-10,16,Thüringen,1567,74.30544326492522
