Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-21,00,Bundesgebiet,80685,96.93391136387653
2023-02-21,01,Schleswig-Holstein,1772,60.643291164799514
2023-02-21,02,Hamburg,851,45.902364430252405
2023-02-21,03,Niedersachsen,9043,112.65684659745304
2023-02-21,04,Bremen,609,90.02709682569483
2023-02-21,05,Nordrhein-Westfalen,17432,97.25187034951034
2023-02-21,06,Hessen,8656,137.50558576728227
2023-02-21,07,Rheinland-Pfalz,4091,99.62291351362539
2023-02-21,08,Baden-Württemberg,10616,95.42778994595962
2023-02-21,09,Bayern,16230,123.16926120223673
2023-02-21,10,Saarland,1124,114.41973720107335
2023-02-21,11,Berlin,2321,63.11400875383959
2023-02-21,12,Brandenburg,2377,93.66129365278258
2023-02-21,13,Mecklenburg-Vorpommern,934,57.97065468358201
2023-02-21,14,Sachsen,2034,50.30915146715238
2023-02-21,15,Sachsen-Anhalt,1604,73.94250463177877
2023-02-21,16,Thüringen,991,46.992146953121186
