Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-12-31,00,Bundesgebiet,144277,173.3325144679434
2022-12-31,01,Schleswig-Holstein,6365,217.82988051012916
2022-12-31,02,Hamburg,2580,139.1634550294374
2022-12-31,03,Niedersachsen,23168,288.62477297023025
2022-12-31,04,Bremen,1994,294.76852392518146
2022-12-31,05,Nordrhein-Westfalen,42345,236.23969997418632
2022-12-31,06,Hessen,11588,184.08210811821476
2022-12-31,07,Rheinland-Pfalz,5191,126.40981277175005
2022-12-31,08,Baden-Württemberg,12471,112.10248383723271
2022-12-31,09,Bayern,13794,104.6824885411986
2022-12-31,10,Saarland,1950,198.5039924751717
2022-12-31,11,Berlin,6797,184.82805579485037
2022-12-31,12,Brandenburg,4567,179.9541977754556
2022-12-31,13,Mecklenburg-Vorpommern,3687,228.84133171131361
2022-12-31,14,Sachsen,3557,87.97917982726696
2022-12-31,15,Sachsen-Anhalt,2698,124.37461190557303
2022-12-31,16,Thüringen,1525,72.3138487421895
