Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-10-20,00,Bundesgebiet,11920,14.3205332274575
2023-10-20,01,Schleswig-Holstein,373,12.76520745173263
2023-10-20,02,Hamburg,217,11.70483323309609
2023-10-20,03,Niedersachsen,823,10.252856878215619
2023-10-20,04,Bremen,47,6.947904024314708
2023-10-20,05,Nordrhein-Westfalen,1771,9.880281229289974
2023-10-20,06,Hessen,896,14.23348022729724
2023-10-20,07,Rheinland-Pfalz,636,15.487698116515707
2023-10-20,08,Baden-Württemberg,1612,14.490353936782865
2023-10-20,09,Bayern,2694,20.444731341886982
2023-10-20,10,Saarland,230,23.41329142014846
2023-10-20,11,Berlin,447,12.155089148197456
2023-10-20,12,Brandenburg,415,16.352308315483704
2023-10-20,13,Mecklenburg-Vorpommern,213,13.220288487797612
2023-10-20,14,Sachsen,781,19.31732905400492
2023-10-20,15,Sachsen-Anhalt,405,18.67002143134065
2023-10-20,16,Thüringen,360,17.070810194877524
