Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-19,00,Bundesgebiet,62296,74.84160553168559
2023-01-19,01,Schleswig-Holstein,1518,51.95062979016121
2023-01-19,02,Hamburg,915,49.354481144160935
2023-01-19,03,Niedersachsen,9308,115.9581917648007
2023-01-19,04,Bremen,547,80.86177662340735
2023-01-19,05,Nordrhein-Westfalen,17002,94.85293137232532
2023-01-19,06,Hessen,5583,88.68919655022377
2023-01-19,07,Rheinland-Pfalz,2863,69.71899325091897
2023-01-19,08,Baden-Württemberg,6050,54.383772529489036
2023-01-19,09,Bayern,8921,67.7013542319873
2023-01-19,10,Saarland,787,80.11417542459495
2023-01-19,11,Berlin,2359,64.14732729440225
2023-01-19,12,Brandenburg,1582,62.33578736167524
2023-01-19,13,Mecklenburg-Vorpommern,1312,81.4320117182651
2023-01-19,14,Sachsen,1668,41.25647229459693
2023-01-19,15,Sachsen-Anhalt,1087,50.109415545351325
2023-01-19,16,Thüringen,794,37.65062026314654
