Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-03-23,00,Bundesgebiet,33612,40.3810203725924
2023-03-23,01,Schleswig-Holstein,978,33.470168599985286
2023-03-23,02,Hamburg,635,34.25147052081114
2023-03-23,03,Niedersachsen,3783,47.12825950217459
2023-03-23,04,Bremen,357,52.774505035752135
2023-03-23,05,Nordrhein-Westfalen,7630,42.567219525399494
2023-03-23,06,Hessen,2467,39.18972736689988
2023-03-23,07,Rheinland-Pfalz,1414,34.43334140998932
2023-03-23,08,Baden-Württemberg,2797,25.142382109914188
2023-03-23,09,Bayern,4791,36.35883736413531
2023-03-23,10,Saarland,630,64.13205910736318
2023-03-23,11,Berlin,1894,51.50277146909616
2023-03-23,12,Brandenburg,1311,51.657533015901535
2023-03-23,13,Mecklenburg-Vorpommern,934,57.97065468358201
2023-03-23,14,Sachsen,1970,48.72616931676017
2023-03-23,15,Sachsen-Anhalt,1128,51.99946709765989
2023-03-23,16,Thüringen,893,42.34509306673786
