Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-09-12,00,Bundesgebiet,6543,7.860675243897182
2023-09-12,01,Schleswig-Holstein,234,8.008199849076234
2023-09-12,02,Hamburg,256,13.808466855634098
2023-09-12,03,Niedersachsen,582,7.2505014618730135
2023-09-12,04,Bremen,70,10.347942163872968
2023-09-12,05,Nordrhein-Westfalen,1503,8.385128564439768
2023-09-12,06,Hessen,593,9.42014930221793
2023-09-12,07,Rheinland-Pfalz,378,9.20495265415556
2023-09-12,08,Baden-Württemberg,561,5.042858907279893
2023-09-12,09,Bayern,937,7.110880945563513
2023-09-12,10,Saarland,82,8.347347375879016
2023-09-12,11,Berlin,374,10.170029846590266
2023-09-12,12,Brandenburg,225,8.865709327671889
2023-09-12,13,Mecklenburg-Vorpommern,118,7.323915688075672
2023-09-12,14,Sachsen,367,9.077413268655322
2023-09-12,15,Sachsen-Anhalt,122,5.624055838576689
2023-09-12,16,Thüringen,141,6.68606732632703
