Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-19,00,Bundesgebiet,618881,744.2496173202076
2022-07-19,01,Schleswig-Holstein,18806,646.0600334950832
2022-07-19,02,Hamburg,9882,533.4476306871121
2022-07-19,03,Niedersachsen,73133,913.7717483561092
2022-07-19,04,Bremen,5070,745.4457236116625
2022-07-19,05,Nordrhein-Westfalen,111780,623.5784970854482
2022-07-19,06,Hessen,67369,1070.5124965955067
2022-07-19,07,Rheinland-Pfalz,30700,749.0744538527437
2022-07-19,08,Baden-Württemberg,94338,849.6589628627034
2022-07-19,09,Bayern,117019,890.5431530139267
2022-07-19,10,Saarland,11270,1145.3356788832418
2022-07-19,11,Berlin,18092,493.7654335812895
2022-07-19,12,Brandenburg,12390,489.51609812605017
2022-07-19,13,Mecklenburg-Vorpommern,9496,589.5302506745205
2022-07-19,14,Sachsen,20319,500.8453413544836
2022-07-19,15,Sachsen-Anhalt,11005,504.65817147280393
2022-07-19,16,Thüringen,8212,387.31519165074474
