Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-07-25,00,Bundesgebiet,552883,664.8822005730477
2022-07-25,01,Schleswig-Holstein,15434,530.2185768883927
2022-07-25,02,Hamburg,8242,444.91756447310036
2022-07-25,03,Niedersachsen,62237,777.6299659857954
2022-07-25,04,Bremen,4859,714.4222428065223
2022-07-25,05,Nordrhein-Westfalen,87276,486.87991511567003
2022-07-25,06,Hessen,55842,887.3452008325237
2022-07-25,07,Rheinland-Pfalz,29235,713.3287185141681
2022-07-25,08,Baden-Württemberg,83382,750.9833115119882
2022-07-25,09,Bayern,118212,899.622174211729
2022-07-25,10,Saarland,10460,1063.0178528055644
2022-07-25,11,Berlin,15007,409.56985749250566
2022-07-25,12,Brandenburg,12767,504.41097859364675
2022-07-25,13,Mecklenburg-Vorpommern,9242,573.7614339441784
2022-07-25,14,Sachsen,21281,524.5577887378693
2022-07-25,15,Sachsen-Anhalt,10833,496.7707379886311
2022-07-25,16,Thüringen,8574,404.3887546533713
