Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-04-03,00,Bundesgebiet,20746,24.923975028257825
2023-04-03,01,Schleswig-Holstein,743,25.42774567463095
2023-04-03,02,Hamburg,506,27.29329776933927
2023-04-03,03,Niedersachsen,2111,26.29864018215452
2023-04-03,04,Bremen,186,27.49596060686246
2023-04-03,05,Nordrhein-Westfalen,4255,23.738338018423963
2023-04-03,06,Hessen,1500,23.82837091623422
2023-04-03,07,Rheinland-Pfalz,861,20.966836601132112
2023-04-03,08,Baden-Württemberg,1821,16.369066078710667
2023-04-03,09,Bayern,2959,22.455812932681358
2023-04-03,10,Saarland,366,37.25767243380147
2023-04-03,11,Berlin,1210,32.903037738968514
2023-04-03,12,Brandenburg,823,32.4287945629954
2023-04-03,13,Mecklenburg-Vorpommern,843,52.32255021226942
2023-04-03,14,Sachsen,1253,30.991822413147457
2023-04-03,15,Sachsen-Anhalt,787,36.27977004065455
2023-04-03,16,Thüringen,522,24.752674782572413
