Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-08-21,00,Bundesgebiet,240950,289.7599785634137
2022-08-21,01,Schleswig-Holstein,9756,335.15695452398336
2022-08-21,02,Hamburg,3951,213.2818851290002
2022-08-21,03,Niedersachsen,26749,334.21957935237947
2022-08-21,04,Bremen,2259,332.1423845441313
2022-08-21,05,Nordrhein-Westfalen,66369,370.2476406607991
2022-08-21,06,Hessen,21378,339.70247669133795
2022-08-21,07,Rheinland-Pfalz,11570,282.3059098070438
2022-08-21,08,Baden-Württemberg,23063,207.7178301480054
2022-08-21,09,Bayern,29953,227.94964118840656
2022-08-21,10,Saarland,3064,311.38496185432587
2022-08-21,11,Berlin,7539,205.7537919394949
2022-08-21,12,Brandenburg,8194,323.73647361136847
2022-08-21,13,Mecklenburg-Vorpommern,6128,380.43822410841
2022-08-21,14,Sachsen,10846,267.34428723513605
2022-08-21,15,Sachsen-Anhalt,6068,278.2613161741912
2022-08-21,16,Thüringen,4063,191.6295206620769
