Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-05,00,Bundesgebiet,76582,92.00462043835152
2023-02-05,01,Schleswig-Holstein,1519,51.98485286643931
2023-02-05,02,Hamburg,767,41.371461243247474
2023-02-05,03,Niedersachsen,10199,127.05818627086404
2023-02-05,04,Bremen,702,103.77507712912605
2023-02-05,05,Nordrhein-Westfalen,20745,115.73485832954292
2023-02-05,06,Hessen,6538,103.85992603355956
2023-02-05,07,Rheinland-Pfalz,3533,86.03465007177671
2023-02-05,08,Baden-Württemberg,8180,73.53045608119345
2023-02-05,09,Bayern,14189,107.68013845955248
2023-02-05,10,Saarland,1079,109.83887583626169
2023-02-05,11,Berlin,2113,57.457949373917735
2023-02-05,12,Brandenburg,1528,60.208017123033976
2023-02-05,13,Mecklenburg-Vorpommern,1287,79.8803346657067
2023-02-05,14,Sachsen,1952,48.280955586962364
2023-02-05,15,Sachsen-Anhalt,1464,67.48867006292028
2023-02-05,16,Thüringen,787,37.318687842690586
