Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-09-03,00,Bundesgebiet,4730,5.6825605843854
2023-09-03,01,Schleswig-Holstein,171,5.852146043555709
2023-09-03,02,Hamburg,160,8.63029178477131
2023-09-03,03,Niedersachsen,428,5.331983892923797
2023-09-03,04,Bremen,95,14.0436357938276
2023-09-03,05,Nordrhein-Westfalen,1395,7.782604356216552
2023-09-03,06,Hessen,322,5.115156956684946
2023-09-03,07,Rheinland-Pfalz,199,4.845993593060732
2023-09-03,08,Baden-Württemberg,373,3.352916884875936
2023-09-03,09,Bayern,590,4.47750240969314
2023-09-03,10,Saarland,70,7.125784345262574
2023-09-03,11,Berlin,213,5.792022345785366
2023-09-03,12,Brandenburg,151,5.949876037682023
2023-09-03,13,Mecklenburg-Vorpommern,77,4.779165321879888
2023-09-03,14,Sachsen,275,6.801876427466522
2023-09-03,15,Sachsen-Anhalt,109,5.0247712000398295
2023-09-03,16,Thüringen,102,4.836729555215298
