Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-01-29,00,Bundesgebiet,65819,79.07409198808935
2023-01-29,01,Schleswig-Holstein,1409,48.22031447584792
2023-01-29,02,Hamburg,740,39.91509950456731
2023-01-29,03,Niedersachsen,10196,127.02081255198841
2023-01-29,04,Bremen,559,82.63570956578556
2023-01-29,05,Nordrhein-Westfalen,19087,106.48499594774574
2023-01-29,06,Hessen,5483,87.10063848914149
2023-01-29,07,Rheinland-Pfalz,2796,68.0874275688332
2023-01-29,08,Baden-Württemberg,6145,55.23773259400168
2023-01-29,09,Bayern,10487,79.5857080855118
2023-01-29,10,Saarland,737,75.0243294636931
2023-01-29,11,Berlin,2085,56.6965567650821
2023-01-29,12,Brandenburg,1398,55.085607289268005
2023-01-29,13,Mecklenburg-Vorpommern,1195,74.17016311229177
2023-01-29,14,Sachsen,1664,41.157535910197424
2023-01-29,15,Sachsen-Anhalt,1159,53.42853046647855
2023-01-29,16,Thüringen,679,32.19744478422733
