Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-12-11,00,Bundesgebiet,179336,215.45194185229178
2022-12-11,01,Schleswig-Holstein,8095,277.03580247124836
2022-12-11,02,Hamburg,3777,203.72882544425775
2022-12-11,03,Niedersachsen,33551,417.9752139987998
2022-12-11,04,Bremen,2507,370.60415721185046
2022-12-11,05,Nordrhein-Westfalen,43044,240.13937054407543
2022-12-11,06,Hessen,11042,175.40858110470552
2022-12-11,07,Rheinland-Pfalz,6362,154.92568461835367
2022-12-11,08,Baden-Württemberg,15340,137.89207778551437
2022-12-11,09,Bayern,15080,114.44192599690264
2022-12-11,10,Saarland,2224,226.39634834091382
2022-12-11,11,Berlin,8650,235.21593094386577
2022-12-11,12,Brandenburg,8953,352.7764249362063
2022-12-11,13,Mecklenburg-Vorpommern,5911,366.8785223069093
2022-12-11,14,Sachsen,7402,183.08177933129886
2022-12-11,15,Sachsen-Anhalt,4955,228.41964491924176
2022-12-11,16,Thüringen,2443,115.84441473912719
