Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-02-01,00,Bundesgebiet,73497,88.29834149483588
2023-02-01,01,Schleswig-Holstein,1466,50.17102982369982
2023-02-01,02,Hamburg,735,39.64540288629321
2023-02-01,03,Niedersachsen,11010,137.16154827357713
2023-02-01,04,Bremen,603,89.14013035450571
2023-02-01,05,Nordrhein-Westfalen,21152,118.00548196608783
2023-02-01,06,Hessen,6094,96.80672824235423
2023-02-01,07,Rheinland-Pfalz,3120,75.97738698668081
2023-02-01,08,Baden-Württemberg,7193,64.65826046357267
2023-02-01,09,Bayern,12573,95.41633524927431
2023-02-01,10,Saarland,940,95.68910406495458
2023-02-01,11,Berlin,2116,57.53952715343584
2023-02-01,12,Brandenburg,1477,58.19845634209502
2023-02-01,13,Mecklenburg-Vorpommern,1251,77.6459197100226
2023-02-01,14,Sachsen,1840,45.51073682377599
2023-02-01,15,Sachsen-Anhalt,1304,60.112859127082
2023-02-01,16,Thüringen,623,29.541985420579714
