Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-24,00,Bundesgebiet,257143,308.928261384908
2022-09-24,01,Schleswig-Holstein,8089,276.83046401357973
2022-09-24,02,Hamburg,3059,165.0003910600965
2022-09-24,03,Niedersachsen,27492,342.4927597763108
2022-09-24,04,Bremen,2176,321.6731735512512
2022-09-24,05,Nordrhein-Westfalen,45161,251.94996081082127
2022-09-24,06,Hessen,25981,412.7232698497876
2022-09-24,07,Rheinland-Pfalz,17784,433.07110582408075
2022-09-24,08,Baden-Württemberg,26709,240.08862487440047
2022-09-24,09,Bayern,48441,367.61812581007695
2022-09-24,10,Saarland,4925,501.3498271488312
2022-09-24,11,Berlin,8219,223.49592328643155
2022-09-24,12,Brandenburg,8768,345.48684171123165
2022-09-24,13,Mecklenburg-Vorpommern,6255,388.22959855011294
2022-09-24,14,Sachsen,13181,326.0201206924953
2022-09-24,15,Sachsen-Anhalt,6020,277.51488646091536
2022-09-24,16,Thüringen,4883,231.54657272663042
