Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-07-07,00,Bundesgebiet,934,1.1220954726883643
2023-07-07,01,Schleswig-Holstein,30,1.0266922883431069
2023-07-07,02,Hamburg,29,1.5642403859898002
2023-07-07,03,Niedersachsen,83,1.0340062222258766
2023-07-07,04,Bremen,11,1.626105197180038
2023-07-07,05,Nordrhein-Westfalen,215,1.1994694885925152
2023-07-07,06,Hessen,80,1.270846448865825
2023-07-07,07,Rheinland-Pfalz,50,1.217586329914757
2023-07-07,08,Baden-Württemberg,70,0.6292337317461542
2023-07-07,09,Bayern,145,1.1004031345856022
2023-07-07,10,Saarland,8,0.8143753537442944
2023-07-07,11,Berlin,79,2.1482148606433986
2023-07-07,12,Brandenburg,41,1.615529255264655
2023-07-07,13,Mecklenburg-Vorpommern,11,0.6827379031256983
2023-07-07,14,Sachsen,28,0.6925546907965913
2023-07-07,15,Sachsen-Anhalt,30,1.3829645504696777
2023-07-07,16,Thüringen,24,1.1380540129918348
