Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-08-30,00,Bundesgebiet,205658,247.31877016557183
2022-08-30,01,Schleswig-Holstein,7472,256.69257525658094
2022-08-30,02,Hamburg,3326,179.54329282183107
2022-08-30,03,Niedersachsen,23093,288.539113461606
2022-08-30,04,Bremen,1849,271.85979151044654
2022-08-30,05,Nordrhein-Westfalen,54740,305.3738319060426
2022-08-30,06,Hessen,15588,247.69773630201965
2022-08-30,07,Rheinland-Pfalz,8478,206.8616683962072
2022-08-30,08,Baden-Württemberg,18609,167.60270134953095
2022-08-30,09,Bayern,30005,228.34537388101822
2022-08-30,10,Saarland,2543,258.4373231055975
2022-08-30,11,Berlin,10379,283.2628473988616
2022-08-30,12,Brandenburg,7388,291.8922464047828
2022-08-30,13,Mecklenburg-Vorpommern,5353,332.32470849417734
2022-08-30,14,Sachsen,8631,212.74650038045905
2022-08-30,15,Sachsen-Anhalt,4565,209.33798753051792
2022-08-30,16,Thüringen,3639,171.63175626121043
