Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-04-04,00,Bundesgebiet,19388,23.29249146090151
2023-04-04,01,Schleswig-Holstein,656,22.450338038435937
2023-04-04,02,Hamburg,429,23.139969847918078
2023-04-04,03,Niedersachsen,2106,26.236350650695133
2023-04-04,04,Bremen,173,25.574199919286052
2023-04-04,05,Nordrhein-Westfalen,4072,22.717394221156844
2023-04-04,06,Hessen,1351,21.461419405221623
2023-04-04,07,Rheinland-Pfalz,791,19.262215739251452
2023-04-04,08,Baden-Württemberg,1685,15.146554828460998
2023-04-04,09,Bayern,2714,20.596511084588442
2023-04-04,10,Saarland,320,32.57501414977177
2023-04-04,11,Berlin,1047,28.47064505181821
2023-04-04,12,Brandenburg,704,27.739819407471153
2023-04-04,13,Mecklenburg-Vorpommern,773,47.977854465105885
2023-04-04,14,Sachsen,1308,32.352197698640765
2023-04-04,15,Sachsen-Anhalt,782,36.0492759489096
2023-04-04,16,Thüringen,477,22.618823508212717
