Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-12-15,00,Bundesgebiet,199456,239.62384860870492
2022-12-15,01,Schleswig-Holstein,9081,310.7797556814585
2022-12-15,02,Hamburg,3651,196.93247066375034
2022-12-15,03,Niedersachsen,36595,455.8970807512766
2022-12-15,04,Bremen,2857,422.3438680312153
2022-12-15,05,Nordrhein-Westfalen,53768,299.96779284949935
2022-12-15,06,Hessen,12823,203.70080017258095
2022-12-15,07,Rheinland-Pfalz,6997,170.38903100827105
2022-12-15,08,Baden-Württemberg,16279,146.3327988442235
2022-12-15,09,Bayern,15842,120.22473419382835
2022-12-15,10,Saarland,2227,226.7017390985679
2022-12-15,11,Berlin,9486,257.948938836244
2022-12-15,12,Brandenburg,8751,344.8169881175853
2022-12-15,13,Mecklenburg-Vorpommern,6060,376.1265175401574
2022-12-15,14,Sachsen,7241,179.09958985921847
2022-12-15,15,Sachsen-Anhalt,5038,232.24584684220787
2022-12-15,16,Thüringen,2760,130.876211494061
