Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-08-17,00,Bundesgebiet,3049,3.663029010949489
2023-08-17,01,Schleswig-Holstein,132,4.5174460687096705
2023-08-17,02,Hamburg,108,5.8254469547206345
2023-08-17,03,Niedersachsen,259,3.2265977295964103
2023-08-17,04,Bremen,24,3.5478658847564466
2023-08-17,05,Nordrhein-Westfalen,890,4.9652457899876214
2023-08-17,06,Hessen,241,3.828424927208298
2023-08-17,07,Rheinland-Pfalz,137,3.3361865439664338
2023-08-17,08,Baden-Württemberg,318,2.8585189527896717
2023-08-17,09,Bayern,404,3.0659508025695397
2023-08-17,10,Saarland,36,3.6646890918493242
2023-08-17,11,Berlin,128,3.48065192610576
2023-08-17,12,Brandenburg,60,2.3641891540458366
2023-08-17,13,Mecklenburg-Vorpommern,43,2.6688845304004567
2023-08-17,14,Sachsen,116,2.869155147585878
2023-08-17,15,Sachsen-Anhalt,91,4.194992469758023
2023-08-17,16,Thüringen,62,2.9399728668955736
