Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-28,00,Bundesgebiet,316006,379.6455052916052
2022-09-28,01,Schleswig-Holstein,9541,326.5223707693861
2022-09-28,02,Hamburg,3037,163.81372593969044
2022-09-28,03,Niedersachsen,32076,399.5998022182797
2022-09-28,04,Bremen,2693,398.100117818713
2022-09-28,05,Nordrhein-Westfalen,53715,299.6721096732416
2022-09-28,06,Hessen,30731,488.17977775119584
2022-09-28,07,Rheinland-Pfalz,19935,485.4516697370135
2022-09-28,08,Baden-Württemberg,37750,339.33676247739027
2022-09-28,09,Bayern,66304,503.18020300388804
2022-09-28,10,Saarland,6172,628.2905854137231
2022-09-28,11,Berlin,8949,243.34651630250346
2022-09-28,12,Brandenburg,9297,366.3311094194024
2022-09-28,13,Mecklenburg-Vorpommern,6903,428.44906775242686
2022-09-28,14,Sachsen,14331,354.4643312073553
2022-09-28,15,Sachsen-Anhalt,6935,319.69530525024055
2022-09-28,16,Thüringen,7637,362.13827071744345
