Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-04-12,00,Bundesgebiet,9807,11.782002463227826
2023-04-12,01,Schleswig-Holstein,479,16.392853537211607
2023-04-12,02,Hamburg,233,12.567862411573222
2023-04-12,03,Niedersachsen,992,12.358243041543005
2023-04-12,04,Bremen,60,8.869664711891115
2023-04-12,05,Nordrhein-Westfalen,1779,9.924912652121323
2023-04-12,06,Hessen,669,10.627453428640463
2023-04-12,07,Rheinland-Pfalz,338,8.230883590223756
2023-04-12,08,Baden-Württemberg,929,8.350830525602532
2023-04-12,09,Bayern,1450,11.004031345856022
2023-04-12,10,Saarland,153,15.574928640359628
2023-04-12,11,Berlin,591,16.07082256506644
2023-04-12,12,Brandenburg,437,17.21917767196718
2023-04-12,13,Mecklenburg-Vorpommern,408,25.32336949775317
2023-04-12,14,Sachsen,676,16.7202489635177
2023-04-12,15,Sachsen-Anhalt,347,15.996289967099274
2023-04-12,16,Thüringen,266,12.61343197732617
