Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-04-23,00,Bundesgebiet,10533,12.65420943664512
2023-04-23,01,Schleswig-Holstein,480,16.42707661348971
2023-04-23,02,Hamburg,251,13.538770237359993
2023-04-23,03,Niedersachsen,1144,14.251844797908467
2023-04-23,04,Bremen,43,6.356593043521967
2023-04-23,05,Nordrhein-Westfalen,1906,10.633436489568995
2023-04-23,06,Hessen,655,10.405055300088943
2023-04-23,07,Rheinland-Pfalz,406,9.886800998907825
2023-04-23,08,Baden-Württemberg,947,8.5126334851944
2023-04-23,09,Bayern,1562,11.853997904984212
2023-04-23,10,Saarland,147,14.964147125051406
2023-04-23,11,Berlin,687,18.681311509645756
2023-04-23,12,Brandenburg,486,19.149932147771278
2023-04-23,13,Mecklenburg-Vorpommern,421,26.13024156508354
2023-04-23,14,Sachsen,678,16.76971715571746
2023-04-23,15,Sachsen-Anhalt,471,21.712543442373942
2023-04-23,16,Thüringen,249,11.807310384790288
