Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-10-06,00,Bundesgebiet,8000,9.611096125810402
2023-10-06,01,Schleswig-Holstein,244,8.350430611857268
2023-10-06,02,Hamburg,194,10.464228789035214
2023-10-06,03,Niedersachsen,503,6.26632686481465
2023-10-06,04,Bremen,41,6.060937553125596
2023-10-06,05,Nordrhein-Westfalen,1259,7.0238701680836115
2023-10-06,06,Hessen,679,10.78630923474869
2023-10-06,07,Rheinland-Pfalz,491,11.95669775976291
2023-10-06,08,Baden-Württemberg,983,8.836239404378135
2023-10-06,09,Bayern,1999,15.170385283011164
2023-10-06,10,Saarland,134,13.64078717521693
2023-10-06,11,Berlin,356,9.680563169481644
2023-10-06,12,Brandenburg,233,9.180934548211333
2023-10-06,13,Mecklenburg-Vorpommern,148,9.185928151145758
2023-10-06,14,Sachsen,401,9.918372536051182
2023-10-06,15,Sachsen-Anhalt,170,7.836799119328174
2023-10-06,16,Thüringen,165,7.824121339318865
