Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-09-03,00,Bundesgebiet,191694,230.5260399698486
2022-09-03,01,Schleswig-Holstein,6657,228.6941211834929
2022-09-03,02,Hamburg,3025,163.29478676669845
2022-09-03,03,Niedersachsen,20293,253.5540739391318
2022-09-03,04,Bremen,1811,266.27262435122697
2022-09-03,05,Nordrhein-Westfalen,50119,279.59501427290735
2022-09-03,06,Hessen,15701,249.49333831652618
2022-09-03,07,Rheinland-Pfalz,9600,234.23826569988074
2022-09-03,08,Baden-Württemberg,18134,163.32459488808607
2022-09-03,09,Bayern,29080,221.30589809898385
2022-09-03,10,Saarland,2361,239.9412189745638
2022-09-03,11,Berlin,7441,203.07918368772803
2022-09-03,12,Brandenburg,6503,256.92681082435064
2022-09-03,13,Mecklenburg-Vorpommern,4672,290.0468967092839
2022-09-03,14,Sachsen,8901,219.4017610805777
2022-09-03,15,Sachsen-Anhalt,3985,182.74082810714435
2022-09-03,16,Thüringen,3411,160.87824144187653
