Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2023-09-22,00,Bundesgebiet,7387,8.87464588517018
2023-09-22,01,Schleswig-Holstein,289,9.89046904437193
2023-09-22,02,Hamburg,262,14.132102797563022
2023-09-22,03,Niedersachsen,533,6.640064053570991
2023-09-22,04,Bremen,65,9.608803437882042
2023-09-22,05,Nordrhein-Westfalen,1320,7.364184767172651
2023-09-22,06,Hessen,640,10.1667715909266
2023-09-22,07,Rheinland-Pfalz,390,9.497173373335102
2023-09-22,08,Baden-Württemberg,711,6.391216903878794
2023-09-22,09,Bayern,1434,10.882607551694852
2023-09-22,10,Saarland,96,9.772504244931532
2023-09-22,11,Berlin,368,10.006874287554059
2023-09-22,12,Brandenburg,296,11.663333159959462
2023-09-22,13,Mecklenburg-Vorpommern,190,11.79274559944388
2023-09-22,14,Sachsen,417,10.314118073649233
2023-09-22,15,Sachsen-Anhalt,264,12.170088044133164
2023-09-22,16,Thüringen,112,5.310918727295229
