Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-11-08,00,Bundesgebiet,235481,282.9038158502449
2022-11-08,01,Schleswig-Holstein,10317,353.07947796119447
2022-11-08,02,Hamburg,5002,269.8044969214131
2022-11-08,03,Niedersachsen,35919,447.475536097967
2022-11-08,04,Bremen,2994,442.5962691233667
2022-11-08,05,Nordrhein-Westfalen,59858,333.9434634798641
2022-11-08,06,Hessen,18319,291.00795120966313
2022-11-08,07,Rheinland-Pfalz,9914,241.42301749549796
2022-11-08,08,Baden-Württemberg,20813,187.08916655475295
2022-11-08,09,Bayern,24358,184.852548636111
2022-11-08,10,Saarland,2570,261.6180823903545
2022-11-08,11,Berlin,7423,201.85061912096134
2022-11-08,12,Brandenburg,9377,369.4833616247969
2022-11-08,13,Mecklenburg-Vorpommern,7324,454.5793093175103
2022-11-08,14,Sachsen,9898,244.818083196595
2022-11-08,15,Sachsen-Anhalt,6671,307.52521720610736
2022-11-08,16,Thüringen,4724,224.0069648905595
