Datenstand,IdBundesland,Bundesland,AnzahlFall_7d,incidence_7d
2022-12-25,00,Bundesgebiet,208750,250.78953953286518
2022-12-25,01,Schleswig-Holstein,9236,316.0843325045645
2022-12-25,02,Hamburg,4049,218.400321478369
2022-12-25,03,Niedersachsen,37098,462.1634076160912
2022-12-25,04,Bremen,2310,341.48209140780796
2022-12-25,05,Nordrhein-Westfalen,60915,339.84039022145606
2022-12-25,06,Hessen,14995,238.2042812592881
2022-12-25,07,Rheinland-Pfalz,8676,211.2755799668086
2022-12-25,08,Baden-Württemberg,16361,147.06990121569754
2022-12-25,09,Bayern,17380,131.8965964075708
2022-12-25,10,Saarland,2504,254.89948572196408
2022-12-25,11,Berlin,9611,261.3480129828317
2022-12-25,12,Brandenburg,7193,283.42687641752843
2022-12-25,13,Mecklenburg-Vorpommern,5704,354.03063631172574
2022-12-25,14,Sachsen,6032,149.19606767446564
2022-12-25,15,Sachsen-Anhalt,4300,198.2249189006538
2022-12-25,16,Thüringen,2386,113.1415364582716
